key,id,lat,lon,tolerance_m
7.360650499:18.00375756:20.68713213:Poselenie Moskovskij,14867,55.60349257,37.36056284,5
19.84514475:33.28242586:35.99223579:Silino,14868,56.0030892,37.1989132,5
3.757884656:11.7278933:15.62117783:Kosino-Uhtomskoe,14869,55.71617639,37.89849258,10
4.452368383:5.720519208:7.946592079:Izmajlovo,14870,55.79669384,37.76900914,25
5.340226919:13.29577177:17.3052912:Nekrasovka,14871,55.70407381,37.9209361,10
5.434679742:8.333436961:11.58773279:Caricyno,14872,55.62902541,37.67281689,10
11.39722038:0.71124179:2.012313014:Presnenskoe,14873,55.76822435,37.55623252,10
13.91781463:4.081282595:2.185333005:Tverskoe,14874,55.75396685,37.62036529,5
4.824734248:6.457660619:9.374230236:Obruchevskoe,14875,55.66043971,37.5263327,5
9.667156119:3.488188545:6.686941808:Nagornoe,14876,55.66966945,37.60763245,5
10.33863828:2.068940634:4.537686527:Timirjazevskoe,14877,55.81068935,37.5788724,10
0.957758615:11.91712055:14.47928805:Dmitrovskoe,14878,55.8957305,37.53006694,10
8.184751973:18.68636518:21.3805548:Poselenie Moskovskij,14879,55.60370931,37.34452435,25
6.852572226:5.194166226:8.333229983:Pechatniki,14880,55.6742637,37.72372258,5
7.360650499:18.00375756:20.68713213:Poselenie Moskovskij,14881,55.60349257,37.36056284,5
2.656078743:8.086287034:10.27084431:Gol'janovo,14882,55.81572786,37.7913284,25
2.030280398:11.13819863:14.24360841:Jasenevo,14883,55.60823625,37.54225643,5
8.184751973:18.68636518:21.3805548:Poselenie Moskovskij,14884,55.60370931,37.34452435,25
4.494474967:6.849553034:9.303732949:Sviblovo,14885,55.85521829,37.65634438,10
10.22189657:1.375247729:3.49293515:Ostankinskoe,14886,55.80458032,37.63499416,10
2.438359619:10.99398922:13.66588852:Severnoe Tushino,14887,55.85301125,37.43685204,25
3.343930599:9.758508012:12.115854:Vostochnoe Degunino,14888,55.87944654,37.56745934,25
9.469748412:0.673019242:3.858834571:Presnenskoe,14889,55.75519315,37.52156592,25
0.683601237:12.48117753:15.54727118:Jasenevo,14890,55.59823382,37.52943284,10
4.81520448:18.08272921:21.22303344:Juzhnoe Butovo,14891,55.54668399,37.51985471,10
6.509015742:2.902258958:5.124891896:Sokolinaja Gora,14892,55.7646627,37.73888565,5
9.865684411:3.492520036:6.682173163:Nagornoe,14893,55.66961056,37.61147623,5
1.281995457:8.078208205:10.38682335:Ivanovskoe,14894,55.76915627,37.82233851,5
3.535347976:8.412362311:10.58419429:Otradnoe,14895,55.86866862,37.61489898,5
6.526398179:6.297213356:9.427205265:Zjuzino,14896,55.64821717,37.57290696,10
0.890798861:10.62635254:13.14161507:Losinoostrovskoe,14897,55.88662455,37.6883821,5
53.27783249:66.03320027:68.85304673:Poselenie Rogovskoe,14898,55.22604111,36.97930204,25
5.94690829:14.29822506:18.41892854:Nekrasovka,14899,55.68409664,37.92834663,5
1.358699789:8.089220458:10.36899694:Ivanovskoe,14900,55.77416647,37.82095603,5
8.184751973:18.68636518:21.3805548:Poselenie Moskovskij,14901,55.60370931,37.34452435,25
1.45057661:8.909569205:11.9572872:Strogino,14902,55.79855606,37.40727402,25
2.846708946:9.670264543:12.28434994:Dmitrovskoe,14903,55.87504081,37.53174524,10
3.30356707:7.255328892:9.274081927:Metrogorodok,14904,55.82774324,37.75343901,10
1.697519124:9.976797038:13.37643873:Novokosino,14905,55.74086374,37.86862621,10
20.26468907:33.75203016:36.42616434:Silino,14906,55.99211525,37.17023571,50
3.414715712:16.45542553:19.41873301:Poselenie Sosenskoe,14907,55.57393394,37.47382646,5
6.999990197:6.104403729:9.272220285:Zjuzino,14908,55.64860373,37.58143357,25
5.768543673:3.759125033:6.480065462:Ramenki,14909,55.70556865,37.50094648,10
7.46600054:17.46339006:20.1839798:Poselenie Vnukovskoe,14910,55.63268849,37.3257311,5
7.529247739:20.78204064:23.9112353:Poselenie Voskresenskoe,14911,55.52430388,37.50325797,25
5.546993431:8.387421401:11.61222297:Caricyno,14912,55.62817991,37.6679576,5
3.803915778:6.033860065:9.102880518:Kuncevo,14913,55.73106435,37.4400434,5
18.55007671:31.06783612:33.88453683:Troickij okrug,14914,55.48171696,37.29813932,5
0.5647977:8.249836347:11.01612829:Ivanovskoe,14915,55.75352959,37.83291289,5
1.610133647:11.54882517:14.14369794:Juzhnoe Tushino,14916,55.84817396,37.41868172,5
2.498267346:15.69358609:18.72886214:Poselenie Sosenskoe,14917,55.57426652,37.49955426,25
1.854366371:11.61162462:14.24669792:Severnoe Tushino,14918,55.8546607,37.42645451,5
0.823245453:10.60383955:12.93490085:Severnoe Medvedkovo,14919,55.88900876,37.64914127,10
3.982980795:3.962482939:8.143371548:Kuz'minki,14920,55.70822482,37.76885914,5
2.524689972:9.916880845:12.09699896:Altuf'evskoe,14921,55.88176851,37.59850401,5
3.850167309:8.447343928:10.62770112:Otradnoe,14922,55.86860177,37.59989657,5
4.312945982:7.419267166:10.08452708:Pokrovskoe Streshnevo,14923,55.82010192,37.46171257,5
6.935650341:3.168038942:6.576594473:Pechatniki,14924,55.69310752,37.71866499,25
1.036283143:11.02826741:13.7989831:Zapadnoe Degunino,14925,55.88029326,37.49645824,25
11.75127656:24.38213408:27.2713964:Poselenie Desjonovskoe,14926,55.52464377,37.37443481,5
10.86212307:0.957854801:2.113494791:Danilovskoe,14927,55.71711414,37.66036476,5
7.595687986:17.6121356:20.3325878:Poselenie Vnukovskoe,14928,55.6315246,37.32443667,5
18.58149613:32.08179722:34.73628895:Staroe Krjukovo,14929,55.98117487,37.18869318,25
6.225644983:16.03001731:18.75068475:Novo-Peredelkino,14930,55.64843229,37.33453303,25
4.46946491:17.86919038:21.03955598:Juzhnoe Butovo,14931,55.54591215,37.53842885,50
11.43153606:22.36188119:25.03640733:Poselenie Filimonkovskoe,14932,55.57133755,37.32069958,10
0.524056828:7.425696763:11.37521715:Veshnjaki,14933,55.71798308,37.83011067,5
3.260782224:8.922599607:12.14689521:Mar'ino,14934,55.64724491,37.76101117,5
8.889879576:2.365859662:5.325885254:Akademicheskoe,14935,55.68757732,37.57197585,5
3.374601156:8.683891491:11.4317864:Golovinskoe,14936,55.86184588,37.5142614,25
3.768256299:9.345442742:11.64511402:Altuf'evskoe,14937,55.87587013,37.57444328,25
14.10934708:26.95851532:29.89373696:Poselenie Desjonovskoe,14938,55.50062176,37.36443784,5
2.438802598:7.905017816:10.58669858:Troparevo-Nikulino,14939,55.66960396,37.4699172,5
2.990143042:7.797471896:10.40976353:Troparevo-Nikulino,14940,55.6631919,37.48825732,25
1.551751321:11.39821281:14.02191322:Juzhnoe Tushino,14941,55.84593356,37.41794382,5
4.001993262:8.705430392:11.44822494:Golovinskoe,14942,55.84764583,37.47750438,10
1.370999909:11.77975731:14.08092918:Lianozovo,14943,55.89758973,37.56716464,10
0.412434662:11.4055102:13.58150173:Bibirevo,14944,55.89561319,37.62852728,5
2.526052669:10.49616211:14.40079387:Kosino-Uhtomskoe,14945,55.71675743,37.87893664,10
1.154053899:9.655649501:11.8024801:Gol'janovo,14946,55.82439214,37.8109892,10
5.650750858:15.65722217:18.37750946:Novo-Peredelkino,14947,55.64108018,37.35061335,10
19.93830423:33.44418631:36.08060133:Krjukovo,14948,55.9774272,37.15432411,10
7.46600054:17.46339006:20.1839798:Poselenie Vnukovskoe,14949,55.63268849,37.3257311,5
18.40777986:31.81325784:34.53566588:Savelki,14950,55.99507997,37.21769441,5
1.986451667:11.45348218:14.08164733:Severnoe Tushino,14951,55.85325824,37.42773027,5
17.46263319:30.85095557:33.57878225:Savelki,14952,55.98879204,37.22823276,25
7.568142916:17.56818196:20.28876448:Poselenie Vnukovskoe,14953,55.63210567,37.32443381,5
11.43153606:22.36188119:25.03640733:Poselenie Filimonkovskoe,14954,55.57133755,37.32069958,10
10.51764273:1.586608945:4.365756471:Savelovskoe,14955,55.80338543,37.55996801,5
1.320510341:9.624111544:12.14747214:Jaroslavskoe,14956,55.87256736,37.71301653,5
5.94690829:14.29822506:18.41892854:Nekrasovka,14957,55.68409664,37.92834663,5
2.442781397:10.16361309:12.76205895:Dmitrovskoe,14958,55.87949656,37.53143556,25
5.94690829:14.29822506:18.41892854:Nekrasovka,14959,55.68409664,37.92834663,5
2.361995787:7.824093584:11.0500421:Krylatskoe,14960,55.75434086,37.40674933,5
0.609604727:12.61417322:15.75999312:Jasenevo,14961,55.59337727,37.5466187,10
4.814436402:4.657437713:6.95154649:Izmajlovo,14962,55.77335467,37.76618578,10
1.655341896:10.43460442:13.16778044:Zapadnoe Degunino,14963,55.87585669,37.50215099,5
8.184751973:18.68636518:21.3805548:Poselenie Moskovskij,14964,55.60370931,37.34452435,25
4.524766394:7.130742563:10.69899113:Mar'ino,14965,55.66587798,37.76291525,10
5.94690829:14.29822506:18.41892854:Nekrasovka,14966,55.68409664,37.92834663,5
10.19353724:1.858880508:5.038445044:Kotlovka,14967,55.68516727,37.59960282,10
11.69989013:1.798991085:0.028237019:Basmannoe,14968,55.76444765,37.65627946,5
3.301966932:11.27018645:15.15136329:Kosino-Uhtomskoe,14969,55.71764124,37.89139028,10
5.94690829:14.29822506:18.41892854:Nekrasovka,14970,55.68409664,37.92834663,5
5.94690829:14.29822506:18.41892854:Nekrasovka,14971,55.68409664,37.92834663,5
7.46600054:17.46339006:20.1839798:Poselenie Vnukovskoe,14972,55.63268849,37.3257311,5
10.60994571:20.28245654:22.99631041:Poselenie Vnukovskoe,14973,55.63654555,37.26810824,5
5.94690829:14.29822506:18.41892854:Nekrasovka,14974,55.68409664,37.92834663,5
4.140312554:7.627742493:11.11514361:Mar'ino,14975,55.66086396,37.7633828,10
2.087545413:11.0735289:13.31698087:Lianozovo,14976,55.89142663,37.57903583,5
20.39571017:33.89950819:36.52326519:Krjukovo,14977,55.97950012,37.14797006,10
4.090011024:8.958443421:11.41164321:Beskudnikovskoe,14978,55.87119936,37.55545919,25
6.920707085:4.223590119:7.434062863:Pechatniki,14979,55.68304441,37.72000308,25
13.91781463:4.081282595:2.185333005:Tverskoe,14980,55.75396685,37.62036529,5
6.728043009:3.75685767:6.8479925:Horoshevo-Mnevniki,14981,55.77274054,37.47840308,5
4.920043262:6.553647795:8.834767499:Sviblovo,14982,55.85252414,37.64055812,10
1.046352095:9.318440574:12.73543729:Novokosino,14983,55.73986154,37.8581821,10
4.27417397:17.61977587:20.78146726:Juzhnoe Butovo,14984,55.55000046,37.52679346,50
17.72029123:30.12562514:32.9162619:Troickij okrug,14985,55.48984976,37.30371717,5
1.036283143:11.02826741:13.7989831:Zapadnoe Degunino,14986,55.88029326,37.49645824,25
4.46946491:17.86919038:21.03955598:Juzhnoe Butovo,14987,55.54591215,37.53842885,50
2.702977531:11.03997976:14.24150679:Chertanovo Juzhnoe,14988,55.60235536,37.59409181,5
11.43153606:22.36188119:25.03640733:Poselenie Filimonkovskoe,14989,55.57133755,37.32069958,10
5.94690829:14.29822506:18.41892854:Nekrasovka,14990,55.68409664,37.92834663,5
7.327687764:3.734818617:6.448284417:Sokol,14991,55.79671436,37.5032419,5
6.816669981:4.219675791:6.734650153:Rostokino,14992,55.8306539,37.66495341,5
5.968595089:6.373559282:9.659753549:Mar'ino,14993,55.65738367,37.71799316,5
8.184751973:18.68636518:21.3805548:Poselenie Moskovskij,14994,55.60370931,37.34452435,25
10.33863828:2.068940634:4.537686527:Timirjazevskoe,14995,55.81068935,37.5788724,10
0.404379242:12.65632202:15.06726245:Lianozovo,14996,55.90512738,37.55625111,25
5.129987323:3.627391617:6.553756832:Perovo,14997,55.74357109,37.75969864,10
13.91781463:4.081282595:2.185333005:Tverskoe,14998,55.75396685,37.62036529,5
7.568142916:17.56818196:20.28876448:Poselenie Vnukovskoe,14999,55.63210567,37.32443381,5
4.023742732:7.501569892:11.17564231:Mar'ino,15000,55.66524393,37.77247936,10
11.43153606:22.36188119:25.03640733:Poselenie Filimonkovskoe,15001,55.57133755,37.32069958,10
1.869539752:10.98618629:14.32782549:Zjablikovo,15002,55.61478047,37.73390011,5
2.159008175:7.665054189:10.72481166:Mozhajskoe,15003,55.72448421,37.41618725,5
12.62259315:24.09132116:26.73883897:Poselenie Filimonkovskoe,15004,55.55055971,37.32249761,10
8.093567821:5.449235795:8.648050888:Nagornoe,15005,55.65210104,37.60575697,5
5.989263611:15.7828433:18.50343625:Novo-Peredelkino,15006,55.64978976,37.3376443,25
4.666100211:7.408683197:10.19020233:Golovinskoe,15007,55.84987286,37.51745718,25
20.26468907:33.75203016:36.42616434:Silino,15008,55.99211525,37.17023571,50
10.20335344:2.146733042:4.652284676:Timirjazevskoe,15009,55.81122996,37.57572071,10
9.865684411:3.492520036:6.682173163:Nagornoe,15010,55.66961056,37.61147623,5
3.857428394:6.699800513:8.73010327:Metrogorodok,15011,55.82514856,37.74541741,10
2.712404855:9.009602624:11.96495545:Kon'kovo,15012,55.63845802,37.51192039,10
11.34467739:2.649855493:5.625081989:Nagatino-Sadovniki,15013,55.67922879,37.62847866,5
8.580488931:4.062319768:6.484452588:Butyrskoe,15014,55.82841289,37.57549011,5
9.559495501:0.524883875:2.132304065:Taganskoe,15015,55.74288188,37.68902776,10
3.052257104:7.991470147:10.69999973:Obruchevskoe,15016,55.6564948,37.49720859,10
3.850254796:8.421269357:11.58864423:Mar'ino,15017,55.65013043,37.75314864,5
0.834995887:11.21618333:13.97238859:Zapadnoe Degunino,15018,55.88177938,37.49488538,25
4.740707978:5.799049572:8.749644821:Shhukino,15019,55.79603299,37.46076046,5
5.256700494:2.675756721:6.856988214:Rjazanskij,15020,55.71262156,37.74995355,5
7.46600054:17.46339006:20.1839798:Poselenie Vnukovskoe,15021,55.63268849,37.3257311,5
5.467509587:4.256003818:7.305229256:Fili Davydkovo,15022,55.73067942,37.46944338,5
3.388578449:7.696843833:11.52989483:Ljublino,15023,55.66714685,37.78264127,25
5.94690829:14.29822506:18.41892854:Nekrasovka,15024,55.68409664,37.92834663,5
1.072031426:9.232806003:12.78656366:Novokosino,15025,55.73551124,37.85802732,10
8.184751973:18.68636518:21.3805548:Poselenie Moskovskij,15026,55.60370931,37.34452435,25
3.991255403:11.96914741:15.77578892:Kosino-Uhtomskoe,15027,55.72018866,37.90247928,25
9.811599671:0.614536138:3.750767713:Juzhnoportovoe,15028,55.70447919,37.67399313,5
0.976952462:11.30489302:14.00118971:Poselenie Moskovskij,15029,55.65130518,37.42590812,25
6.846691141:6.579739326:9.780546922:Zjuzino,15030,55.64259549,37.59467444,5
3.657878256:16.74845944:19.71352878:Poselenie Sosenskoe,15031,55.57084586,37.47434388,5
17.6855696:31.19257546:33.82391353:Krjukovo,15032,55.96417425,37.18159041,10
7.107501702:3.887709191:6.761063538:Lomonosovskoe,15033,55.68126731,37.5454702,5
1.312640987:6.633029124:10.56566982:Veshnjaki,15034,55.72003178,37.81776105,10
6.659617345:5.775771247:8.442719832:Vojkovskoe,15035,55.82256775,37.50039274,25
1.346179444:11.705562:15.04975149:Orehovo-Borisovo Juzhnoe,15036,55.60619478,37.72773891,10
10.7100695:20.76353404:23.48386863:Vnukovo,15037,55.61471502,37.28426252,5
1.614402764:10.49031883:13.27281899:Hovrino,15038,55.87243292,37.48831387,25
6.187471801:7.533736527:10.78115021:Caricyno,15039,55.63596271,37.66944086,10
7.856658352:2.991748425:5.510586403:Alekseevskoe,15040,55.81976077,37.66146203,10
2.455507423:12.59762003:15.31140668:Solncevo,15041,55.65070351,37.39877393,10
13.91781463:4.081282595:2.185333005:Tverskoe,15042,55.75396685,37.62036529,5
1.392644706:8.345842543:11.31973038:Mozhajskoe,15043,55.71378133,37.41089625,5
3.472752961:6.154473769:8.875700278:Ramenki,15044,55.69389842,37.46893543,10
1.744855881:13.92593627:16.72417404:Mitino,15045,55.84512404,37.36375115,5
9.865684411:3.492520036:6.682173163:Nagornoe,15046,55.66961056,37.61147623,5
9.844884671:3.767072502:6.911288086:Nagatino-Sadovniki,15047,55.66933595,37.65145781,5
11.75127656:24.38213408:27.2713964:Poselenie Desjonovskoe,15048,55.52464377,37.37443481,5
8.442233:22.32030749:25.52130331:Poselenie Shherbinka,15049,55.50259825,37.56219072,25
2.740286755:10.62584364:13.30780584:Severnoe Tushino,15050,55.85415091,37.44683494,25
11.43153606:22.36188119:25.03640733:Poselenie Filimonkovskoe,15051,55.57133755,37.32069958,10
2.307722174:10.85673879:13.945814:Jasenevo,15052,55.61325866,37.53344545,5
5.623027378:15.56432479:18.28495765:Novo-Peredelkino,15053,55.64367949,37.34886636,5
5.94690829:14.29822506:18.41892854:Nekrasovka,15054,55.68409664,37.92834663,5
10.62245891:1.250907808:3.967739941:Ajeroport,15055,55.79742433,37.55677759,5
1.628471824:11.83879553:14.50629068:Severnoe Tushino,15056,55.85791229,37.4264186,25
4.478024165:17.93320029:21.11108006:Juzhnoe Butovo,15057,55.54452221,37.5431561,25
1.551075832:11.75040938:14.45941365:Solncevo,15058,55.65357056,37.41247577,25
0.988013458:10.36838138:12.82474375:Severnoe Medvedkovo,15059,55.88642976,37.66541912,5
5.538932149:18.77449:21.89937545:Juzhnoe Butovo,15060,55.5419293,37.51077432,25
0.898031027:10.99953992:14.4390506:Kapotnja,15061,55.63543581,37.79248641,25
3.547780508:4.969114179:8.13566369:Novogireevo,15062,55.74273203,37.78486124,5
1.933588775:8.045943035:11.16577623:Kuncevo,15063,55.73794536,37.40542869,10
11.43153606:22.36188119:25.03640733:Poselenie Filimonkovskoe,15064,55.57133755,37.32069958,10
11.86696031:2.415528985:0.345862526:Hamovniki,15065,55.74203785,37.57845819,5
0.03069259:12.10297991:14.86129385:Zapadnoe Degunino,15066,55.88508051,37.47645198,10
0.929803911:12.19402915:14.39040309:Lianozovo,15067,55.90152238,37.58461121,25
1.036283143:11.02826741:13.7989831:Zapadnoe Degunino,15068,55.88029326,37.49645824,25
0.244923296:13.95531106:17.15561151:Severnoe Butovo,15069,55.5768593,37.57948746,5
3.472752961:6.154473769:8.875700278:Ramenki,15070,55.69389842,37.46893543,10
1.376155954:11.41013722:14.12749556:Solncevo,15071,55.66001609,37.40959617,10
6.007015552:3.726225908:6.439452667:Ramenki,15072,55.70161767,37.50700181,5
3.245155093:6.828562624:10.00677648:Krylatskoe,15073,55.74642077,37.42293077,5
0.593480647:12.43718225:15.41952589:Jasenevo,15074,55.60335113,37.5124536,5
0.339980347:7.949245457:11.3315336:Veshnjaki,15075,55.7405359,37.83576462,5
7.360650499:18.00375756:20.68713213:Poselenie Moskovskij,15076,55.60349257,37.36056284,5
13.91781463:4.081282595:2.185333005:Tverskoe,15077,55.75396685,37.62036529,5
5.94690829:14.29822506:18.41892854:Nekrasovka,15078,55.68409664,37.92834663,5
9.9263472:3.305490732:6.497771062:Nagornoe,15079,55.6712837,37.61067695,5
7.595687986:17.6121356:20.3325878:Poselenie Vnukovskoe,15080,55.6315246,37.32443667,5
8.048352072:5.739049674:8.918739606:Nagornoe,15081,55.64949378,37.61475172,5
18.22391848:31.72875402:34.3697826:Krjukovo,15082,55.9678684,37.17583161,10
2.455507423:12.59762003:15.31140668:Solncevo,15083,55.65070351,37.39877393,10
0.872585774:14.40920933:17.60146052:Severnoe Butovo,15084,55.57408278,37.56550217,10
6.503708983:5.731494839:8.375429246:Koptevo,15085,55.84105826,37.54892436,10
3.441988578:8.723049116:10.90471105:Otradnoe,15086,55.87129389,37.60571572,5
4.272077466:8.088441064:10.27250607:Otradnoe,15087,55.86524239,37.596636,5
5.621338941:4.753123558:7.786933868:Horoshevo-Mnevniki,15088,55.78615105,37.4699344,5
4.167673352:4.864705481:7.413092844:Perovo,15089,55.75565176,37.77563467,5
9.865684411:3.492520036:6.682173163:Nagornoe,15090,55.66961056,37.61147623,5
19.06270147:32.46235798:35.18705962:Matushkino,15091,55.99924013,37.21040113,5
8.646277618:3.717695549:6.25947182:Timirjazevskoe,15092,55.8248237,37.56715337,5
6.132426025:7.71462133:10.94161309:Caricyno,15093,55.63417854,37.66674468,5
1.811628915:6.143329497:10.01095601:Veshnjaki,15094,55.72279381,37.80992483,25
7.12321525:17.14873672:19.86899739:Poselenie Vnukovskoe,15095,55.63356976,37.33098278,10
3.182958212:7.991884908:10.51874443:Jaroslavskoe,15096,55.86169684,37.69010425,25
3.498745554:7.854787692:11.63904572:Ljublino,15097,55.66503787,37.78155963,25
3.249057144:10.36634769:13.56769477:Chertanovo Central'noe,15098,55.60875537,37.58955334,5
3.213558787:5.863316636:8.370468411:Perovo,15099,55.75795335,37.79089423,10
9.10364374:3.168614717:5.400882828:Butyrskoe,15100,55.82063718,37.59042571,5
3.978248792:3.894644423:8.007326608:Kuz'minki,15101,55.7153673,37.77249868,5
9.582269871:19.69688226:22.4151722:Vnukovo,15102,55.61466901,37.30529802,5
5.94690829:14.29822506:18.41892854:Nekrasovka,15103,55.68409664,37.92834663,5
8.860307351:22.0220905:24.98986725:Poselenie Voskresenskoe,15104,55.52801467,37.43872406,5
